	time_arr_filter	jy_lin	jy_ext	jy_unsc	jy_err_lin	jy_err_ext	jy_err_unsc	jy_steady_err	jz_lin	jz_ext	jz_unsc	jz_err_lin	jz_err_ext	jz_err_unsc	jz_steady_err	q_lin	q_ext	q_unsc	q_err_lin	q_err_ext	q_err_unsc	q_steady_err	p_lin	p_ext	p_unsc	p_err_lin	p_err_ext	p_err_unsc	p_steady_err
279	2.79	-5.682937209883234	-5.74333690320259	-5.748250985010853	0.0005249747382745544	0.0005249747382745544	0.0005075237668206526	0.0005221525861347855	-0.6396705533358072	-0.640065934313201	-0.6403254172550155	7.825517152086153e-06	7.825517152086153e-06	2.346522099140264e-05	7.827643911596658e-06	0.13211971717019796	0.1112596645229486	0.11935564199977794	5.142749770898916e-05	5.142749770898916e-05	8.315714929791153e-05	5.1072734305460006e-05	0.06891631359348571	0.09425685711243943	0.094388746059166	5.226757868533036e-05	5.226757868533036e-05	6.056920270585614e-05	5.255851876637565e-05
280	2.8000000000000003	-5.666679553538786	-5.7357586730945425	-5.739863543425441	0.0005249736525970845	0.0005249736525970845	0.000507642250230861	0.0005221525861347855	-0.42062099132516145	-0.4208784826239078	-0.42182333095756236	7.82551702226207e-06	7.82551702226207e-06	2.3489094728206516e-05	7.827643911596658e-06	0.12908473313634342	0.10845199912061655	0.10911829029293996	6.009278568346161e-05	6.009278568346161e-05	9.056120630672758e-05	5.975117532325168e-05	0.11766283708720496	0.14201952140268942	0.1390798593233383	4.360226681635839e-05	4.360226681635839e-05	5.262760331377437e-05	4.3880077748583986e-05
281	2.81	-5.6596726406963205	-5.737109146164098	-5.741054545336842	0.0005249726062131506	0.0005249726062131506	0.0005083279167335754	0.0005221525861347855	-0.16896238914871295	-0.16938346084760636	-0.16939932039455086	7.82551693241393e-06	7.82551693241393e-06	2.351493843177381e-05	7.827643911596658e-06	0.12593383491389892	0.10571957135446364	0.10488572526823123	6.802155208849956e-05	6.802155208849956e-05	9.64135796003985e-05	6.772075740192786e-05	0.12647750158505705	0.14941540451483443	0.14626611007422866	3.567347827226177e-05	3.567347827226177e-05	4.600115436499993e-05	3.591049566990781e-05
282	2.82	-5.686600149162344	-5.772294672620062	-5.773228425736731	0.0005249715958395075	0.0005249715958395075	0.0005095350220923999	0.0005221525861347855	0.19659239119363173	0.19623130047220289	0.1982651846407832	7.825516874680233e-06	7.825516874680233e-06	2.3542031889630062e-05	7.827643911596658e-06	0.1503856802259633	0.13070247209435776	0.14063268149613442	7.450554468753392e-05	7.450554468753392e-05	0.00010010776037878197	7.426958150981905e-05	0.05132962237724635	0.07306833536047976	0.07805401025515928	2.9189463484345136e-05	2.9189463484345136e-05	4.132522155229255e-05	2.9361671562016597e-05
283	2.83	-5.623558479778842	-5.717996636955798	-5.721321236306345	0.0005249706192557237	0.0005249706192557237	0.0005112082757512391	0.0005221525861347855	0.4538734438993426	0.45401138796308294	0.4528910028652072	7.82551682788622e-06	7.82551682788622e-06	2.35696731864532e-05	7.827643911596658e-06	0.12934531914065467	0.10966983260552436	0.11421847425485285	7.89655677544648e-05	7.89655677544648e-05	0.00010125147444102817	7.881266069341048e-05	0.08792457050608275	0.10978814974738947	0.1099026094717181	2.4729417593497067e-05	2.4729417593497067e-05	3.902499213036875e-05	2.4818592378425174e-05
284	2.84	-5.566159370581282	-5.668974602792327	-5.672955343732895	0.0005249696748379996	0.0005249696748379996	0.0005132862021045719	0.0005221525861347855	0.7451833144482571	0.745258315444605	0.7449928731199296	7.825516777475005e-06	7.825516777475005e-06	2.3597201057478864e-05	7.827643911596658e-06	0.12507041999808072	0.10545958953966955	0.10964492127080855	8.100322021965269e-05	8.100322021965269e-05	9.96944061736628e-05	8.094417521966254e-05	0.09110673250673784	0.11291790876251885	0.11212574899515478	2.26917417552472e-05	2.26917417552472e-05	3.928601835225866e-05	2.268707785217313e-05
285	2.85	-5.47481875487017	-5.5859845333631055	-5.59337523645627	0.0005249687611932761	0.0005249687611932761	0.0005157047408060676	0.0005221525861347855	1.0021201045133097	1.0022511711121598	1.001247231618894	7.825516715676327e-06	7.825516715676327e-06	2.3624006787639755e-05	7.827643911596658e-06	0.0991558165370041	0.07947318919002637	0.08029778361470663	8.04364837201394e-05	8.04364837201394e-05	9.552970983712857e-05	8.047372324413121e-05	0.11490048317307025	0.13675099963702042	0.13133882451570078	2.325845464093451e-05	2.325845464093451e-05	4.2051184805923075e-05	2.315752982770445e-05
286	2.86	-5.397133712039246	-5.516262243679862	-5.521173453096213	0.0005249678769215169	0.0005249678769215169	0.0005183995454916885	0.0005221525861347855	1.3125686252759317	1.3126917372250797	1.3136971944755111	7.825516640449992e-06	7.825516640449992e-06	2.3649544130385298e-05	7.827643911596658e-06	0.11128105622234633	0.09151050727195319	0.09208091627787032	7.731598168147825e-05	7.731598168147825e-05	8.907249853195358e-05	7.744332884066646e-05	0.10407595166344889	0.12590883458827745	0.12346183366704196	2.6378933077643508e-05	2.6378933077643508e-05	4.7040977438856474e-05	2.6187924231169216e-05
287	2.87	-5.293195921157216	-5.420188529984564	-5.42417929145526	0.0005249670205761851	0.0005249670205761851	0.0005213081502481526	0.0005221525861347855	1.6177190865076667	1.6181009639613855	1.6186396866924668	7.825516559686322e-06	7.825516559686322e-06	2.3673354588366904e-05	7.827643911596658e-06	0.11254896722093577	0.09201663432380103	0.09125429166978795	7.192045708360353e-05	7.192045708360353e-05	8.08204325131679e-05	7.21236881160537e-05	0.10178563826359173	0.1238989482371149	0.12219384203575565	3.177443401424268e-05	3.177443401424268e-05	5.379195727964733e-05	3.150756495578197e-05
288	2.88	-5.1614359049886875	-5.2960365784194225	-5.302217492109067	0.0005249661922362183	0.0005249661922362183	0.0005243703286448432	0.0005221525861347855	1.9052599278702955	1.905854224140518	1.9053063501225747	7.825516550194363e-06	7.825516550194363e-06	2.3694993364439487e-05	7.827643911596658e-06	0.09738884261790473	0.07547112225927166	0.074191901612808	6.473187219843937e-05	6.473187219843937e-05	7.140233885279575e-05	6.4989988732997e-05	0.10567645044320985	0.1281171564263566	0.12424335935035573	3.896299367598157e-05	3.896299367598157e-05	6.170745276489977e-05	3.8641264338838644e-05
289	2.89	-5.0344062567320895	-5.176244509444486	-5.178837585117189	0.0005249653969989543	0.0005249653969989543	0.0005275285058441108	0.0005221525861347855	2.2368557803995333	2.2375533899148845	2.23870445594947	7.82551651785507e-06	7.82551651785507e-06	2.3714206426872466e-05	7.827643911596658e-06	0.11968435866142592	0.09604408646436474	0.09379608787207395	5.6392364639949255e-05	5.6392364639949255e-05	6.152091538131599e-05	5.667946281143476e-05	0.10024691883255141	0.12282244191158448	0.12174161928046585	4.730247852725673e-05	4.730247852725673e-05	7.011451077185847e-05	4.695179026040091e-05
290	2.9	-4.88119177543745	-5.0301798369025486	-5.030987301061187	0.0005249646353872528	0.0005249646353872528	0.0005307283389697629	0.0005221525861347855	2.565959835309972	2.5669094447875698	2.5675022482081564	7.825516404868742e-06	7.825516404868742e-06	2.3730534887941412e-05	7.827643911596658e-06	0.13067088630256393	0.10457997349288155	0.1015053067127805	4.764687788743015e-05	4.764687788743015e-05	5.18946267906394e-05	4.793446488110722e-05	0.09881075131054846	0.12125210996939284	0.12117357943469435	5.604794814422196e-05	5.604794814422196e-05	7.832171672912344e-05	5.569678819072844e-05
291	2.91	-4.70143874507681	-4.857393139578078	-4.859009046168341	0.0005249639030807523	0.0005249639030807523	0.0005339177957088258	0.0005221525861347855	2.8837853623811016	2.884911844566994	2.8845539118505057	7.825516317714613e-06	7.825516317714613e-06	2.3743913916563968e-05	7.827643911596658e-06	0.12864070385643858	0.0996423271023092	0.0973340534193411	3.927661383463823e-05	3.927661383463823e-05	4.32033957122596e-05	3.9536159562329145e-05	0.09774399453531388	0.11959402538401165	0.11928669269626918	6.441819785314929e-05	6.441819785314929e-05	8.567352757990303e-05	6.409509350950651e-05
292	2.92	-4.504713168976916	-4.667368857696056	-4.669593114302098	0.000524963196582416	0.000524963196582416	0.0005370471018212102	0.0005221525861347855	3.201719691814786	3.2029227535493896	3.20258308738611	7.825516270186917e-06	7.825516270186917e-06	2.3754133461297837e-05	7.827643911596658e-06	0.1290749620835705	0.09707904063606439	0.0956680977023914	3.202925843859211e-05	3.202925843859211e-05	3.604108123662702e-05	3.223474245696504e-05	0.09723478582209943	0.11797456452818376	0.11784428647015362	7.166553923122618e-05	7.166553923122618e-05	9.159779425548323e-05	7.139651061487061e-05
293	2.93	-4.283721863578949	-4.452791627870614	-4.457290259536932	0.0005249625136314321	0.0005249625136314321	0.000540067949861613	0.0005221525861347855	3.501651653018153	3.5029279065494525	3.5020463875814642	7.825516242824055e-06	7.825516242824055e-06	2.3761059793215143e-05	7.827643911596658e-06	0.11953704388766834	0.08455359664406696	0.08472575485848875	2.6552193891982906e-05	2.6552193891982906e-05	3.087721624889187e-05	2.6682427409581427e-05	0.09264079193515211	0.11171790094088566	0.11146717964431396	7.714258898928488e-05	7.714258898928488e-05	9.564423018652398e-05	7.694882566225423e-05
294	2.94	-4.055781950905369	-4.230808158295756	-4.234674981144178	0.000524961852770424	0.000524961852770424	0.0005429333556010111	0.0005221525861347855	3.8123966781415564	3.8137092260584393	3.813912618672262	7.82551621670608e-06	7.82551621670608e-06	2.3764642160758357e-05	7.827643911596658e-06	0.1258799834050833	0.08810651888879474	0.08808172101140119	2.3334668943351633e-05	2.3334668943351633e-05	2.8029049423181407e-05	2.337518618717295e-05	0.09648337512920296	0.11338284088920358	0.11331566678265269	8.03600982316825e-05	8.03600982316825e-05	9.751247435160037e-05	8.02560668846627e-05
295	2.95	-3.7866001383944297	-3.9671655174868965	-3.976294656780452	0.0005249612129137653	0.0005249612129137653	0.0005455973144876858	0.0005221525861347855	4.063104324774404	4.064544112351784	4.062466353581568	7.825516181444976e-06	7.825516181444976e-06	2.3764727362494506e-05	7.827643911596658e-06	0.0992778490146615	0.05880169067409045	0.061508622206453034	2.2664094996607516e-05	2.2664094996607516e-05	2.764472460301562e-05	2.2608444798341867e-05	0.07355817761622749	0.08762011685015744	0.08834078692135959	8.103065581432391e-05	8.103065581432391e-05	9.706918859592206e-05	8.102280827349381e-05
296	2.96	-3.5423278144280377	-3.727588194928894	-3.732768760295771	0.0005249605930543036	0.0005249605930543036	0.0005480142341866081	0.0005221525861347855	4.372341851225521	4.373741212088717	4.375487171451343	7.825516132304141e-06	7.825516132304141e-06	2.3761458215319276e-05	7.827643911596658e-06	0.12121666896811187	0.0785729212396222	0.07932450521449759	2.4600372199118353e-05	2.4600372199118353e-05	2.9697319046358492e-05	2.445069396780398e-05	0.09967272089941556	0.11058401815276567	0.10985537576883499	7.909436190715725e-05	7.909436190715725e-05	9.435400563257493e-05	7.918055910403166e-05
297	2.97	-3.2665679270434707	-3.456116117897289	-3.459910950198192	0.0005249599920659992	0.0005249599920659992	0.000550139640511615	0.0005221525861347855	4.651623020011391	4.653290032697759	4.654012046364168	7.82551606944883e-06	7.82551606944883e-06	2.3754710552917892e-05	7.827643911596658e-06	0.12559966890689825	0.08088739112894057	0.08072508012783969	2.897053866811442e-05	2.897053866811442e-05	3.398977785375285e-05	2.8737371063932333e-05	0.10765932866070423	0.11445833559616198	0.11230434837194908	7.472417855795827e-05	7.472417855795827e-05	8.957486351109292e-05	7.489388200790333e-05
298	2.98	-2.9758678871862014	-3.169052357081557	-3.172125639748725	0.0005249594094066576	0.0005249594094066576	0.0005519298821588458	0.0005221525861347855	4.919715700024301	4.921533350835096	4.921910225933351	7.825516032932877e-06	7.825516032932877e-06	2.3744654231939844e-05	7.827643911596658e-06	0.12890659343118033	0.08260329228361424	0.08225765367728717	3.538422061287712e-05	3.538422061287712e-05	4.0169776584841695e-05	3.5085559988530624e-05	0.11716432261279192	0.11917387123680669	0.11644302675282729	6.831047879772396e-05	6.831047879772396e-05	8.309308341132853e-05	6.854569308330502e-05
299	2.99	-2.635827325913364	-2.8320349664266344	-2.839559684685926	0.0005249588478276648	0.0005249588478276648	0.000553343452112892	0.0005221525861347855	5.093866213482484	5.095779219084066	5.0927493867085865	7.825516062680196e-06	7.825516062680196e-06	2.3731427508351257e-05	7.827643911596658e-06	0.11467686050320566	0.06745743810461974	0.0671541667626517	4.3268502594426275e-05	4.3268502594426275e-05	4.775390658196186e-05	4.292819593146602e-05	0.06669608217643333	0.06345234865923755	0.06597780163313363	6.0426178101920534e-05	6.0426178101920534e-05	7.539931811958707e-05	6.0703057140369637e-05
300	3.0	-2.339525999642543	-2.537619351701603	-2.543752977808992	0.0005249583121317493	0.0005249583121317493	0.0005543411160941369	0.0005221525861347855	5.339365820709532	5.341091240366667	5.3426353298405385	7.825515985085712e-06	7.825515985085712e-06	2.3715395438042512e-05	7.827643911596658e-06	0.11802995318506188	0.07075735438236959	0.0715109922575027	5.191910445981771e-05	5.191910445981771e-05	5.616002272374857e-05	5.1564719581296116e-05	0.10794946845632747	0.09988800500432987	0.09995632231396068	5.1775562730913e-05	5.1775562730913e-05	6.708066586071866e-05	5.206653349053956e-05
301	3.0100000000000002	-2.0221191221346695	-2.2215644819487084	-2.2261944926857486	0.0005249577993478226	0.0005249577993478226	0.0005548874378861567	0.0005221525861347855	5.562937713014335	5.564906431604532	5.5663565415380605	7.825515897123693e-06	7.825515897123693e-06	2.3696174553323013e-05	7.827643911596658e-06	0.11561999656229027	0.06905440299912934	0.0708906467978532	6.0563295481737266e-05	6.0563295481737266e-05	6.474667708226509e-05	6.022365600211902e-05	0.13546298585868743	0.12191996079059028	0.11885328003137634	4.3131362207639733e-05	4.3131362207639733e-05	5.8781646659834043e-05	4.340759706971665e-05
302	3.02	-1.6609926439190397	-1.861082708263995	-1.8656743027620173	0.0005249573057424913	0.0005249573057424913	0.0005549522031718231	0.0005221525861347855	5.701110001229554	5.70327087592554	5.701886577390829	7.825515848550062e-06	7.825515848550062e-06	2.3674392014689384e-05	7.827643911596658e-06	0.11996368549294968	0.07503007516033816	0.07453502342406364	6.842891716454325e-05	6.842891716454325e-05	7.285788512783359e-05	6.813152819194937e-05	0.10603115806929655	0.08662552596331716	0.08597642589286314	3.5265732144288604e-05	3.5265732144288604e-05	5.1158586877521576e-05	3.5499724879886286e-05
303	3.0300000000000002	-1.2921888510015551	-1.4918363984790948	-1.496284920638333	0.0005249568287962112	0.0005249568287962112	0.0005545121969924257	0.0005221525861347855	5.792992684422639	5.795034702282675	5.793294221671825	7.825515829654512e-06	7.825515829654512e-06	2.365059685175492e-05	7.827643911596658e-06	0.12951476741416262	0.08696577663432994	0.08308088753995957	7.481335726786413e-05	7.481335726786413e-05	7.987138131589204e-05	7.4581949479701e-05	0.07490683479602499	0.050257328957369174	0.052802743568553266	2.8881283069480918e-05	2.8881283069480918e-05	4.483125900825094e-05	2.9049303592134663e-05
304	3.04	-0.9407891842764659	-1.138833724411812	-1.1433758362587236	0.0005249563670039486	0.0005249563670039486	0.0005535531345256879	0.0005221525861347855	5.885703787754223	5.887616275300535	5.887570393244574	7.825515819311064e-06	7.825515819311064e-06	2.3624900432816067e-05	7.827643911596658e-06	0.1259903069998899	0.0864184058498054	0.08248507993310192	7.914631250073555e-05	7.914631250073555e-05	8.524779779363937e-05	7.899872294271305e-05	0.07832110067596033	0.04915514695696207	0.05175670039420854	2.4548317758928127e-05	2.4548317758928127e-05	4.033304701125478e-05	2.4632530129122594e-05
305	3.0500000000000003	-0.6241727640472374	-0.819594412156819	-0.8282463252751875	0.0005249559194099397	0.0005249559194099397	0.0005520715581341602	0.0005221525861347855	6.036926857893623	6.038932420435139	6.041358551231747	7.825515803529304e-06	7.825515803529304e-06	2.359801236607902e-05	7.827643911596658e-06	0.08048667824391027	0.04470246170624189	0.048404376289531516	8.104073237973612e-05	8.104073237973612e-05	8.857742498203188e-05	8.098731136179604e-05	0.13657979673275752	0.10316768909416377	0.10262861768118607	2.2653886820782825e-05	2.2653886820782825e-05	3.806317519665001e-05	2.2643941710039646e-05
306	3.06	-0.2444848212267802	-0.43676384129516366	-0.441322899754993	0.0005249554852501495	0.0005249554852501495	0.0005500776746394958	0.0005221525861347855	6.065827741997807	6.068230183875579	6.06782837532886	7.825515774852881e-06	7.825515774852881e-06	2.3570286628153734e-05	7.827643911596658e-06	0.09770748633209411	0.06711372813698005	0.06816861053436057	8.032739338196443e-05	8.032739338196443e-05	8.96212096382786e-05	8.037008005598893e-05	0.1174778914561835	0.07963128200346066	0.07877908016032917	2.3367214105544832e-05	2.3367214105544832e-05	3.82462116047161e-05	2.3261173015846712e-05
307	3.0700000000000003	0.1345055847959898	-0.053481058635589676	-0.054506923908871074	0.0005249550637207406	0.0005249550637207406	0.0005475967456721866	0.0005221525861347855	6.050361653092553	6.052650393449648	6.051828163124455	7.825515731566101e-06	7.825515731566101e-06	2.35424683028144e-05	7.827643911596658e-06	0.11740432903937492	0.09234554003489356	0.08975480802056769	7.707001509648701e-05	7.707001509648701e-05	8.834097306305332e-05	7.72021644595696e-05	0.10131456640577541	0.06004362537110437	0.05958137887266916	2.6624580283546415e-05	2.6624580283546415e-05	4.090041134369533e-05	2.642908861226606e-05
308	3.08	0.45646285081297894	0.27382388329603324	0.263404391690873	0.0005249546539877971	0.0005249546539877971	0.0005446708285699267	0.0005221525861347855	6.1126532031727505	6.114769731483361	6.11582184324378	7.825515683883054e-06	7.825515683883054e-06	2.3515729693871435e-05	7.827643911596658e-06	0.053228020562956405	0.03372441984713991	0.037428837138121396	7.155956808832707e-05	7.155956808832707e-05	8.491482967885542e-05	7.176654503791793e-05	0.13291756086011025	0.08930575175481659	0.08936740746374056	3.213501468205164e-05	3.213501468205164e-05	4.5822014845282436e-05	3.1864708033917756e-05
309	3.09	0.8512733677567601	0.6743479364009802	0.6742945338817274	0.0005249542568751394	0.0005249542568751394	0.000541359845562714	0.0005221525861347855	6.015579922087633	6.01797325774002	6.017282382066021	7.825515709496851e-06	7.825515709496851e-06	2.3489189113812458e-05	7.827643911596658e-06	0.10526664407500869	0.09235742175706821	0.09059714982548697	6.428828145858125e-05	6.428828145858125e-05	7.973381948275857e-05	6.454876948533018e-05	0.11372967113295888	0.06837163612803573	0.06749439153301737	3.940628672347325e-05	3.940628672347325e-05	5.258884668392217e-05	3.908248358650548e-05
310	3.1	1.1927149920100835	1.0228100895570367	1.0192728585690698	0.0005249538781949348	0.0005249538781949348	0.0005377413497540533	0.0005221525861347855	5.96189710379475	5.964011690512713	5.964114673922924	7.825515698473322e-06	7.825515698473322e-06	2.346522814681715e-05	7.827643911596658e-06	0.0798977087191496	0.07299244702778043	0.07266638381941877	5.590568209796559e-05	5.590568209796559e-05	7.33764137565439e-05	5.619358019556917e-05	0.11696365138972291	0.07099807339738201	0.07045766145211856	4.7788874070971035e-05	4.7788874070971035e-05	6.05858983383061e-05	4.7437672876266485e-05
311	3.11	1.539552476314145	1.3773018647769613	1.3739418955575704	0.0005249535184389529	0.0005249535184389529	0.0005339088385148113	0.0005221525861347855	5.864464628060345	5.866627010665865	5.866698484811473	7.825515614347212e-06	7.825515614347212e-06	2.3443884703962415e-05	7.827643911596658e-06	0.07304341061507791	0.0723100117080986	0.07216920077330169	4.716056338936513e-05	4.716056338936513e-05	6.65599218068598e-05	4.744732134403768e-05	0.11596715159012044	0.07028678140493153	0.06974267490990191	5.6533985843585174e-05	5.6533985843585174e-05	6.905408556322416e-05	5.618393172779798e-05
312	3.12	1.8978429550497766	1.7440566432920517	1.7477427349887065	0.0005249531738061119	0.0005249531738061119	0.000529969931215692	0.0005221525861347855	5.695036576165686	5.69720356402345	5.697189797860835	7.825515557150172e-06	7.825515557150172e-06	2.342602314424638e-05	7.827643911596658e-06	0.10078444416241383	0.10613106942861236	0.10370986716463669	3.8834095713175884e-05	3.8834095713175884e-05	6.0072885675106026e-05	3.909127018538624e-05	0.11831508626743666	0.07383318997229923	0.07300884373995056	6.486044885430049e-05	6.486044885430049e-05	7.716012949263198e-05	6.453998288644944e-05
313	3.13	2.252665356341515	2.108354783985835	2.122700769559549	0.0005249528413643327	0.0005249528413643327	0.0005260414759004907	0.0005221525861347855	5.461052608469368	5.463060217546647	5.463257248943171	7.825515537699806e-06	7.825515537699806e-06	2.3412265428792998e-05	7.827643911596658e-06	0.1433294773101883	0.15408034438786364	0.1487043046938846	3.167005422677671e-05	3.167005422677671e-05	5.469098160977014e-05	3.187184788319874e-05	0.12930241699318773	0.08678539362205624	0.08607486114815553	7.202448557443022e-05	7.202448557443022e-05	8.408149998732999e-05	7.175940518863692e-05
314	3.14	2.522618252904956	2.388922146848769	2.389717755923773	0.0005249525193801218	0.0005249525193801218	0.0005222432367257004	0.0005221525861347855	5.333210675392175	5.335018686673952	5.335333974334074	7.825515536214591e-06	7.825515536214591e-06	2.3402711559015076e-05	7.827643911596658e-06	0.07103256853618789	0.08632780108431624	0.08720033112472411	2.630838013749248e-05	2.630838013749248e-05	5.108795168638682e-05	2.643394393047508e-05	0.09616309935309715	0.056158789488034266	0.055398886238897674	7.738615378063735e-05	7.738615378063735e-05	8.909727752188723e-05	7.71973091413606e-05
315	3.15	2.8306873069081697	2.707810844537571	2.710871676751583	0.0005249522068789641	0.0005249522068789641	0.0005186940540189559	0.0005221525861347855	5.110220870110725	5.1124023912224485	5.1124086033871965	7.82551553432955e-06	7.82551553432955e-06	2.3398060160870892e-05	7.827643911596658e-06	0.075256418611073	0.09557597368481227	0.09544435195729846	2.3228015646607008e-05	2.3228015646607008e-05	4.975408837059687e-05	2.3263310091868908e-05	0.09838332887585167	0.06211254159287906	0.06150889555010888	8.046651116945511e-05	8.046651116945511e-05	9.167325794819087e-05	8.036794297996675e-05
316	3.16	3.127532739445858	3.0161790378875635	3.02260779383678	0.0005249519032223547	0.0005249519032223547	0.0005155030529234779	0.0005221525861347855	4.852212744917905	4.854363751193215	4.854410571701271	7.82551552203771e-06	7.82551552203771e-06	2.339854685316905e-05	7.827643911596658e-06	0.0842333965006649	0.10890510383163689	0.10706532846820328	2.2704120702362857e-05	2.2704120702362857e-05	5.093097840603721e-05	2.2643169645238548e-05	0.10597587518653591	0.07408089011423535	0.07386947983570868	8.099039807271305e-05	8.099039807271305e-05	9.152850820785683e-05	8.098808342659711e-05
317	3.17	3.383248586563376	3.2839385102837264	3.2866676700586344	0.0005249516078226358	0.0005249516078226358	0.0005127645979103114	0.0005221525861347855	4.621605277581181	4.623600627693683	4.623680045346371	7.825515494984912e-06	7.825515494984912e-06	2.3403646173906936e-05	7.827643911596658e-06	0.06406178338674354	0.09210727755320225	0.09297315346124113	2.478349348464751e-05	2.478349348464751e-05	5.457655148459084e-05	2.4628917889747366e-05	0.08189327452873985	0.05462934370989647	0.054133581313839024	7.891101663294302e-05	7.891101663294302e-05	8.867278820018811e-05	7.900233518208828e-05
318	3.18	3.642453149443128	3.5552938073206097	3.559082391206633	0.0005249513199487929	0.0005249513199487929	0.0005105536690166942	0.0005221525861347855	4.34481487037154	4.346835765234007	4.346768494013104	7.825515453523648e-06	7.825515453523648e-06	2.34136276979724e-05	7.827643911596658e-06	0.06493769260745096	0.09567598067925447	0.09544468771543982	2.928039001146096e-05	2.928039001146096e-05	6.036532320190168e-05	2.9043173848770862e-05	0.08355561222570929	0.06143239995267603	0.060939234275758376	7.441411099407291e-05	7.441411099407291e-05	8.340880043530904e-05	7.458807922306479e-05
319	3.19	3.8807920666234725	3.806055849186844	3.810153306261561	0.0005249510395500799	0.0005249510395500799	0.0005089222039994216	0.0005221525861347855	4.05724165559308	4.05913879530908	4.059127038467685	7.82551544300364e-06	7.82551544300364e-06	2.3428075876837555e-05	7.827643911596658e-06	0.06339050512869393	0.09589746912633092	0.09525999337827784	3.57931160734575e-05	3.57931160734575e-05	6.772393126451087e-05	3.5491625184252196e-05	0.0805835098324382	0.06361736276262875	0.06313042335436181	6.790137450922487e-05	6.790137450922487e-05	7.629669841636673e-05	6.813962788758347e-05
320	3.2	4.108984179779889	4.046793553503504	4.05242744777843	0.0005249507700635209	0.0005249507700635209	0.0005078983351460107	0.0005221525861347855	3.7380797057820856	3.739855774716585	3.739785014243254	7.82551549142355e-06	7.82551549142355e-06	2.3446366922187148e-05	7.827643911596658e-06	0.065848131678778	0.09926049606881711	0.09610559127655569	4.373990866836486e-05	4.373990866836486e-05	7.589823680543096e-05	4.339825094350097e-05	0.09195790391877684	0.08002110662538854	0.07953816304736444	5.995457059660866e-05	5.995457059660866e-05	6.808796609655017e-05	6.0233002128334676e-05
321	3.21	4.303235073156792	4.253776019700707	4.259208029164966	0.0005249505163370914	0.0005249505163370914	0.0005074868733997807	0.0005221525861347855	3.432478086631369	3.4340827874569944	3.4342763144337733	7.825515429489061e-06	7.825515429489061e-06	2.3467800783728638e-05	7.827643911596658e-06	0.06402930851443439	0.09754965874137847	0.0955179480733662	5.241090362467551e-05	5.241090362467551e-05	8.404087952403191e-05	5.205677579536127e-05	0.07925585714737551	0.07194548188328856	0.0720060449869507	5.12835694216375e-05	5.12835694216375e-05	5.963728031922623e-05	5.1574477276474396e-05
322	3.22	4.475996590771677	4.439224932704044	4.44444081088476	0.0005249502755147557	0.0005249502755147557	0.0005076718585832346	0.0005221525861347855	3.1290696416931585	3.1306262812577845	3.130825208869456	7.82551536219436e-06	7.82551536219436e-06	2.349190654438092e-05	7.827643911596658e-06	0.06422895798437941	0.09718409676214007	0.09697347674524205	6.103154830807063e-05	6.103154830807063e-05	9.130683575840107e-05	6.0693759502078955e-05	0.06226495483414557	0.059415666501228696	0.060150834387403734	4.2662922123063094e-05	4.2662922123063094e-05	5.1806048822621115e-05	4.293749356975669e-05
323	3.23	4.654394316207912	4.630166698791263	4.6350813398154225	0.000524950044252972	0.000524950044252972	0.0005084191794418016	0.0005221525861347855	2.7710384348979797	2.772568989811343	2.771931582983915	7.825515334277788e-06	7.825515334277788e-06	2.351792411841046e-05	7.827643911596658e-06	0.05804569099610605	0.08980224165343727	0.08485187750090968	6.883178720114228e-05	6.883178720114228e-05	9.694395277690378e-05	6.853768603223936e-05	0.08877297185080271	0.09018559311484736	0.08844526192145524	3.486268136646188e-05	3.486268136646188e-05	4.537009188203863e-05	3.509356703959631e-05
324	3.24	4.780768135575115	4.769179977280757	4.774814022701408	0.0005249498204289343	0.0005249498204289343	0.0005096823743801937	0.0005221525861347855	2.462879902255384	2.464177150358126	2.464679008961774	7.825515334297994e-06	7.825515334297994e-06	2.3545120586646394e-05	7.827643911596658e-06	0.06622042462053157	0.09639431075593972	0.0945094519018718	7.511484824510072e-05	7.511484824510072e-05	0.00010036750869662574	7.488788079008733e-05	0.06403107760175404	0.06886589797321199	0.06924393894076522	2.857961758270207e-05	2.857961758270207e-05	4.09435325908389e-05	2.8743372281748335e-05
325	3.25	4.897617555636309	4.898296071457025	4.904246502053171	0.0005249496028984019	0.0005249496028984019	0.0005114044570025263	0.0005221525861347855	2.1437656987786147	2.1450609580285094	2.1451848516626315	7.825515341200386e-06	7.825515341200386e-06	2.357277741644449e-05	7.827643911596658e-06	0.069918781191136	0.0980281178423256	0.09686361061291196	7.931948390256098e-05	7.931948390256098e-05	0.00010121144993153217	7.917709979037956e-05	0.055448251362156184	0.06344009763085924	0.06439222466286304	2.437497785329779e-05	2.437497785329779e-05	3.892565100012674e-05	2.4454153281456084e-05
326	3.2600000000000002	5.008367993210621	5.021013962285814	5.0251534668933715	0.0005249493910318373	0.0005249493910318373	0.0005135241455885387	0.0005221525861347855	1.7984177036417572	1.7996441142974782	1.7989229058673546	7.825515341533624e-06	7.825515341533624e-06	2.3600250695382237e-05	7.827643911596658e-06	0.060193695010260534	0.08591718065624752	0.08323422653963922	8.107010610510025e-05	8.107010610510025e-05	9.93531584374514e-05	8.10221998741917e-05	0.06673478970912386	0.07739889510694449	0.07560986795444548	2.26243504005167e-05	2.26243504005167e-05	3.9474537313707526e-05	2.2609053197643956e-05
