	time_arr_filter	jy_lin	jy_ext	jy_unsc
421	2.105	3.0090644224349616	5.377840969432356	0.23079324219218353
422	2.11	3.1268662202214164	5.325707868740319	0.23497629503098222
423	2.115	3.3093307222842534	5.174900919062388	0.2703483998347831
424	2.12	3.527785917436034	5.233821580457056	0.2158656754437686
425	2.125	3.6667830578825535	5.195326694528384	0.2007544150255855
426	2.13	3.783892901109272	5.155692955940622	0.16583026407226592
427	2.1350000000000002	3.9712491899869002	5.1681304226142695	0.2401650453067293
428	2.14	4.0634582641954164	5.069013579371304	0.2055241418708052
429	2.145	4.20410424342643	5.035998741768959	0.2572307062220168
430	2.15	4.340448497245345	5.0184013994443175	0.23768302454064807
431	2.1550000000000002	4.433631919560523	4.922711190775945	0.2056949848259035
432	2.16	4.656110313849685	4.85592193000227	0.28099931530397226
433	2.165	4.801603471053193	4.786505508443397	0.256073088760188
434	2.17	4.93711968110032	4.772359876726904	0.19085972110870147
435	2.1750000000000003	5.042919653785519	4.611150900758752	0.22440060617238505
436	2.18	5.201225658296328	4.614072641110532	0.2542548725125128
437	2.185	5.3323448314801105	4.454151991421468	0.21163999600809466
438	2.19	5.476837538372865	4.358393247547916	0.21312674981559346
439	2.195	5.517396835746796	4.23782444659735	0.22241127778832978
440	2.2	5.638284964287906	4.1523995555282065	0.20842896428633007
441	2.205	5.7903010089504034	3.994366736315881	0.24394058196648583
442	2.21	5.927173102642415	3.9056610226274144	0.22255417314516301
443	2.215	6.048686147130684	3.66702575499906	0.1955512467930684
444	2.22	6.107618330220289	3.588543880098162	0.23934866275339564
445	2.225	6.226754320836579	3.4018791300658364	0.18059823822278592
446	2.23	6.291321900753531	3.236763834563791	0.20637117168170924
447	2.235	6.3647265014489305	3.0578517758336647	0.16675889276177774
448	2.24	6.484069892078396	2.8932561636319933	0.15766657804088524
449	2.245	6.512110177766726	2.7413304304657395	0.2471376972379504
450	2.25	6.570673882101728	2.447441708200854	0.23199503754311196
451	2.255	6.708027872725338	2.2332760810643024	0.2040788843147701
452	2.2600000000000002	6.8258726724470105	2.0275001238536965	0.16272251160672385
453	2.265	6.804152524741145	1.842533767899618	0.21295718089563903
454	2.27	6.850195667038872	1.6646614505677908	0.17340029042072033
455	2.275	6.846035766944752	1.3910664676291802	0.1468149858839957
456	2.2800000000000002	6.875681264360497	1.142300635439465	0.1987842896810257
457	2.285	6.908296472095805	0.8617599880573588	0.12600656277824263
458	2.29	6.950320245827714	0.659240571656488	0.1850211304633446
459	2.295	6.979033452424177	0.39289265472152946	0.21727087900484104
460	2.3000000000000003	6.944895294665781	0.0910810516958317	0.23257650715060432
461	2.305	6.963754114201612	-0.12285571595745728	0.19605406524598448
462	2.31	6.939332279368484	-0.38041812831939464	0.24904317302533335
463	2.315	6.8750731690608875	-0.6632257585547848	0.2404408084901634
464	2.32	6.811182279425761	-0.9453613964366187	0.17747403846647977
465	2.325	6.798916575355641	-1.1269618699141672	0.17819804503999664
466	2.33	6.783556988854812	-1.461667513189926	0.21315439551196796
467	2.335	6.720463059450892	-1.715472511465098	0.1982312921392216
468	2.34	6.670392643647522	-1.887030470382284	0.21916462596755376
469	2.345	6.571549271605497	-2.2441224047927615	0.14195283911764064
470	2.35	6.479077856506078	-2.5268641659882785	0.2161779005337059
471	2.355	6.366558285504469	-2.7811711608750693	0.1936227962901649
472	2.36	6.295978584252401	-2.967134074624069	0.18161076834944712
473	2.365	6.217125758440493	-3.211863799541968	0.19861943783099228
474	2.37	6.089332247093527	-3.444106970633628	0.18151294914101207
475	2.375	6.026187864669477	-3.7412433776680825	0.21493790557610135
476	2.38	5.8469007077769355	-3.9896274525950806	0.25223124004292796
477	2.3850000000000002	5.71265288117809	-4.19190570203891	0.1728490687129562
478	2.39	5.581319494460103	-4.426207975620757	0.14796346286900625
479	2.395	5.489932310091063	-4.668448790906731	0.14875516187903415
480	2.4	5.35752018690173	-4.847690859932159	0.13683693119945614
481	2.4050000000000002	5.171289238135937	-5.114986296139091	0.1648728260008662
482	2.41	4.9686545836781635	-5.198497717347921	0.1315846534554394
483	2.415	4.8705972433233615	-5.404749969083036	0.18004497384047743
484	2.42	4.707039650572095	-5.539812621729463	0.24566488821472454
485	2.4250000000000003	4.544103556153493	-5.737980984909177	0.15479303030601388
486	2.43	4.310916816935768	-5.884573539668072	0.2086141348552678
487	2.435	4.135980299207428	-6.036806516571292	0.16281755610657322
488	2.44	3.953034133755823	-6.187600841039471	0.19473849972445204
489	2.445	3.8491449024547646	-6.274954829717328	0.10776301027652051
490	2.45	3.573303062054447	-6.45966284938566	0.2198761669869252
491	2.455	3.396564864105575	-6.506059165853335	0.07002599620403374
492	2.46	3.107682204999586	-6.661852156984901	0.1869859692684589
493	2.465	2.996949491803942	-6.753266925413582	0.13276763200820618
494	2.47	2.7545945948756243	-6.753359714398211	0.17451603588940476
495	2.475	2.5540075282646093	-6.884402281765896	0.13065783287912314
496	2.48	2.34610060002598	-6.882149412210572	0.18935603657030958
497	2.485	2.133618654059161	-6.950077833180352	0.1536080176569704
498	2.49	1.919117081834443	-6.955203020457512	0.16855524801201285
499	2.495	1.6678839495658204	-6.962614129316705	0.1486540288356574
500	2.5	1.5228806029248436	-6.913236337618534	0.08421278403204926
501	2.505	1.3063528447643855	-6.923056901630103	0.17128591584865963
502	2.5100000000000002	1.0359933482867647	-6.924197064948477	0.18497540578728475
503	2.515	0.8612670302983307	-6.9188554423676365	0.18685414836898137
504	2.52	0.6561644162851586	-6.91146953859337	0.17210282160148524
505	2.525	0.5072676446581845	-6.9087274061000175	0.14192712732224502
506	2.5300000000000002	0.2493812785066939	-6.798178418195457	0.19517183677517683
507	2.535	0.053880795170731535	-6.8059605706597175	0.12293073351317474
508	2.54	-0.14341105267243304	-6.675067499242783	0.09606916593571502
509	2.545	-0.37640320259426535	-6.656732278651327	0.2003661814892938
510	2.5500000000000003	-0.5630194326058775	-6.598716804014966	0.19517669423183437
511	2.555	-0.7533018310935239	-6.465514165054051	0.15732208030984013
512	2.56	-0.9344128263932265	-6.326470026107414	0.1788503099009979
513	2.565	-1.0920451840322205	-6.2812373130196315	0.14529661750860323
514	2.57	-1.358464323190041	-6.1815833617865	0.16931131469472438
515	2.575	-1.5342980298504045	-6.07411016048411	0.14953140522099626
516	2.58	-1.7400284852167227	-5.99195083519444	0.1371481699256892
517	2.585	-1.8988902614561627	-5.898163348031685	0.20070625337995873
518	2.59	-2.0498679345525104	-5.822043449791711	0.16917459755404815
519	2.595	-2.2069540076357823	-5.668850025859677	0.14940342108446902
520	2.6	-2.4073938264804293	-5.5122563743809545	0.158848696830049
521	2.605	-2.5632294794440993	-5.394961741696994	0.16528103117744825
522	2.61	-2.71936698258681	-5.3231341199695885	0.14968231336995338
523	2.615	-2.898469468628594	-5.157102870809365	0.14563163545431543
524	2.62	-3.044576599308982	-5.01233752237256	0.1676577287319206
525	2.625	-3.140337820819809	-4.950453062522694	0.08806167093227643
526	2.63	-3.319120449074982	-4.731431016772675	0.18795405774219734
527	2.6350000000000002	-3.473857537359278	-4.62365346804264	0.18471285587485387
528	2.64	-3.5442818102622193	-4.471057574338392	0.12509594628262377
529	2.645	-3.7045901782697443	-4.368651419187426	0.12237726499621353
530	2.65	-3.7783863252306027	-4.301358900881793	0.128790699713689
531	2.6550000000000002	-3.969076478490064	-4.106762531944319	0.15107085060343153
532	2.66	-4.069013986647719	-3.9420416045377684	0.14343036754030686
533	2.665	-4.170510220128306	-3.787483826245721	0.10651033931725197
534	2.67	-4.295512733654496	-3.6666455025784086	0.15104674881831853
535	2.6750000000000003	-4.3882901087241795	-3.563897622193444	0.12441340555922349
536	2.68	-4.494517838600353	-3.4708630159055796	0.11409033899990555
537	2.685	-4.540203321336718	-3.2926159583570342	0.15731663579728025
538	2.69	-4.636480639447569	-3.1504633356438796	0.16536786549780338
539	2.695	-4.730326562900383	-3.100869427472379	0.11623806686884632
540	2.7	-4.816346696586533	-2.895591762246719	0.09560009462278385
541	2.705	-4.898046254127617	-2.870545624984158	0.14846906108484456
542	2.71	-5.039381723546254	-2.666716829308514	0.12106132751656028
543	2.715	-5.021449574885934	-2.5769079008449074	0.11232808690889198
544	2.72	-5.106101537905013	-2.4140096382137197	0.14822363911984027
545	2.725	-5.181107513548222	-2.3677717845526125	0.10710206759143873
546	2.73	-5.224862095368233	-2.2008406193466175	0.058732162084710646
547	2.735	-5.297491569352454	-2.082329179538841	0.12120577163428756
548	2.74	-5.377924633489158	-1.8982595498219494	0.136895610094691
549	2.745	-5.440543623773455	-1.8511100334652177	0.14375944706020238
550	2.75	-5.4756375926256755	-1.7179533089572079	0.13907934373922992
551	2.755	-5.486082839028455	-1.5601489309019962	0.11612731303050942
552	2.7600000000000002	-5.606160254855988	-1.451595070848103	0.08600876837772689
553	2.765	-5.57398111143714	-1.2781070434744475	0.09924836757420794
554	2.77	-5.642101999859729	-1.2486329936405247	0.1218714716588687
555	2.775	-5.629929497315753	-1.06328947211604	0.10946782374396191
556	2.7800000000000002	-5.6511274339744295	-0.9057287842344778	0.16252484862615066
557	2.785	-5.594010034942789	-0.7520857545558609	0.07128178712408653
558	2.79	-5.664159255443288	-0.6276576140362522	0.1405395283536261
559	2.795	-5.690680044225913	-0.5420952305994521	0.12225773978412509
560	2.8000000000000003	-5.697412071591764	-0.4386106019788548	0.10780017182847473
561	2.805	-5.743964347684316	-0.25525514222893164	0.17321746900246704
562	2.81	-5.707862967599369	-0.16918144590758818	0.07368684510780052
563	2.815	-5.700955353509963	-0.01530174125810186	0.21348837393132492
564	2.82	-5.728827062360347	0.2337781266570068	0.10785654352793857
565	2.825	-5.631508678360604	0.195722987503197	0.15901500409825056
566	2.83	-5.6419583366874155	0.44507422857138423	0.15516349522596282
567	2.835	-5.650218539246658	0.5584137021441342	0.11104083501222865
568	2.84	-5.6220164100001755	0.7416499721063926	0.09803059916815919
569	2.845	-5.585957127235262	0.8626930802212639	0.1350598984483869
570	2.85	-5.543196541200059	0.9814297020174514	0.07043367017517835
571	2.855	-5.4876285603272965	1.1252903806461818	0.1182565199454696
572	2.86	-5.439066203912893	1.3130566356785671	0.1691166038143161
573	2.865	-5.418986157655373	1.44927025507633	0.1266796445325046
574	2.87	-5.373054469938138	1.6157009239736695	0.0873738952195863
575	2.875	-5.385488197109518	1.7534025511011606	0.06553395532410741
576	2.88	-5.253773881681356	1.8932836970364986	0.08182386086896726
577	2.8850000000000002	-5.155484597170298	2.13654637031002	0.06940463664357953
578	2.89	-5.045922885118096	2.239847672289125	0.12073775812496589
579	2.895	-5.031148972089692	2.3831326445270693	0.14610766814073115
580	2.9	-4.964106188086167	2.5717641227722763	0.08328647862251223
581	2.9050000000000002	-4.866864012747214	2.793378929776989	0.07578427560186381
582	2.91	-4.772706464570454	2.886156552310376	0.06721569132153732
583	2.915	-4.641741974322647	3.0367517650816866	0.12594256889007527
584	2.92	-4.639336465473308	3.2033320777295216	0.08853576794110933
585	2.9250000000000003	-4.482845449995912	3.3898879130649546	0.1284547128689666
586	2.93	-4.356616766551082	3.5002642252795613	0.031817947693521004
587	2.935	-4.226595064585725	3.663035245123248	0.1148051905863736
588	2.94	-4.1132909825623845	3.823682656132278	0.12672460393513973
589	2.945	-4.034720979062431	3.9132957675646725	0.12423508234574941
590	2.95	-3.85898197799501	4.058881866402425	0.17099393430391469
591	2.955	-3.8023099954809276	4.275147403254215	0.1475707333364998
592	2.96	-3.6684540681594004	4.3782571588824375	0.09271693864928122
593	2.965	-3.5248441453468584	4.526948451961257	0.12359431367786693
594	2.97	-3.331837883720746	4.6553565830544965	0.0951278410992386
595	2.975	-3.1641139671049476	4.749898357156478	0.14327364247866953
596	2.98	-3.102608860556513	4.925313192683094	0.12135813283698837
597	2.985	-2.9201393599349124	5.013494507182954	0.022809301244315544
598	2.99	-2.7701377075175526	5.075215422690188	0.058583504972864825
599	2.995	-2.5914141796299717	5.248471584710877	0.058180610074566146
600	3.0	-2.410468922662912	5.348518488699788	0.1402909056446553
601	3.005	-2.2559552937386362	5.4758630916646895	0.03287693029305537
602	3.0100000000000002	-2.063199237359243	5.571785679688379	0.11181787578932602
603	3.015	-1.9283243045742928	5.585590090664535	0.09680053400491054
604	3.02	-1.7319491543880356	5.687708886760187	0.07954562020979537
605	3.025	-1.5713746832051774	5.746203997222639	0.059385912262293
606	3.0300000000000002	-1.3962933609573054	5.784754212033345	0.07425989217910466
607	3.035	-1.229668780897253	5.917978728843803	0.09071125442490748
608	3.04	-1.0206532864515854	5.8872341730135656	0.105404081895569
609	3.045	-0.8967824727846521	5.953976653820111	0.09045870447446422
610	3.0500000000000003	-0.7414704530644711	6.064473378835293	0.04810455704272829
611	3.055	-0.5256474932069629	5.980844432167764	0.13252777550992378
612	3.06	-0.38686805697746673	6.057038787883208	0.11859877263157842
613	3.065	-0.1925890793109355	6.057805961522966	0.07292424640243886
614	3.0700000000000003	0.012048950030371607	6.048142316591212	0.06827751062031846
615	3.075	0.2005347215228907	6.104205771377775	0.1047794498763071
616	3.08	0.43324902274218974	6.1308304697234375	0.155512927669681
617	3.085	0.5875728584528163	6.0343271364275	0.12549126831346777
618	3.09	0.8051914346046473	5.997922739461603	0.0332569352698119
619	3.095	0.9828340088786551	5.972434255636761	0.06438205756699295
620	3.1	1.1224708435439006	5.979304792144936	0.10963327716025188
621	3.105	1.347820060243523	5.936954384080807	0.11129401529701488
622	3.11	1.4882690756797263	5.863550549971672	0.071290404057882
623	3.115	1.6275798108680408	5.77181652326921	0.08429112276617928
624	3.12	1.74439414132361	5.678761156504971	0.11772095285007844
625	3.125	1.99048280205012	5.608891520280892	0.011167584604593536
626	3.13	2.15161113131396	5.445268476891796	0.06506872147036319
627	3.1350000000000002	2.2674282077863537	5.375709694181005	0.06399734520036145
628	3.14	2.414352413524502	5.358629105475474	0.10939611199021693
629	3.145	2.6844383579777666	5.252102163722117	0.07414242598722486
630	3.15	2.7445995588737944	5.113432098187672	0.1313629250664138
631	3.1550000000000002	2.833411016296684	5.0093608155162626	0.05409464713923879
632	3.16	2.9727874240395833	4.845024308099426	0.06118281028173307
633	3.165	3.2086922369568827	4.745006683808569	0.10424988230259384
634	3.17	3.3344519019059966	4.633477252368729	0.09114102122263135
635	3.1750000000000003	3.5108178074001026	4.4568780550560705	0.06079877900059748
636	3.18	3.569848237060831	4.346864639115669	0.08216544602552675
637	3.185	3.689298004749198	4.260049348173665	0.10249448112881522
638	3.19	3.826305369902976	4.055419384162564	0.1376950551293819
639	3.1950000000000003	3.970719149282492	3.9096383828814956	0.07297636880892727
640	3.2	4.073847504327662	3.7314916549451747	0.054111778372925634
641	3.205	4.199685475954618	3.563358235485897	0.11332949325360978
642	3.21	4.305013813952612	3.4360135244944052	0.08609950045837284
643	3.215	4.439104054241497	3.270796720530242	0.06870813946653126
644	3.22	4.457057061318665	3.130737067139632	0.14299687091075877
645	3.225	4.54986796977278	2.9125136797823874	0.08210771165370312
646	3.23	4.614025778807366	2.768021434673724	0.06358514127407612
647	3.235	4.711196866021265	2.6226468088031143	0.08212321525912371
648	3.24	4.773962948909206	2.4704687411968007	0.05230908674218618
649	3.245	4.861792928748979	2.2555352304403162	0.055900907627844464
650	3.25	4.896489526430532	2.138375417494607	0.08801694714398481
651	3.255	4.963434758669294	1.951391765702492	0.04771921892288733
652	3.2600000000000002	5.046629685036842	1.794095183830787	0.0700992346837015
653	3.265	5.107165664162914	1.6386748027209463	0.10480064455126224
654	3.27	5.078575430236399	1.455708615589613	0.02117612330353543
655	3.275	5.130258076163385	1.2747301846704686	0.15545315094906437
656	3.2800000000000002	5.143681482122968	1.0788961887891482	0.08454719526021028
657	3.285	5.180050696259402	0.9553601522423614	0.11703095461891333
658	3.29	5.148459797982931	0.7709492898432272	0.08501169320437435
659	3.295	5.21762493144787	0.5853253950679235	0.04925092599757405
660	3.3000000000000003	5.254963164185205	0.44130333104819086	0.06980465005418753
661	3.305	5.234648083322015	0.32718734797102117	0.1685974969625141
662	3.31	5.226402454729753	0.19113195297208468	0.11404296415883486
663	3.315	5.194896582550464	0.00028162592318874136	0.09714229696336878
664	3.3200000000000003	5.229348983266312	-0.10953601739153188	-0.010990292120214212
665	3.325	5.216483333333296	-0.2339393239396971	0.05542709115309799
666	3.33	5.14487362989836	-0.44455572329723947	0.057768437677547885
667	3.335	5.158993300757397	-0.5726715673754867	0.047109236117046746
668	3.34	5.132433351671513	-0.749567758397004	0.01741737131608128
669	3.345	5.088435388395949	-0.8167913818222111	0.09434992046970775
670	3.35	5.074653936439461	-0.9991571247514611	0.07497760410235713
671	3.355	5.07902184943475	-1.0372431333395387	0.06713147220318755
672	3.36	4.925221974979435	-1.2808120958496996	0.10820646947758158
673	3.365	4.967792007388492	-1.378282516052683	0.07821739736845389
674	3.37	4.916773531808384	-1.4360112354397172	0.10279668841057057
675	3.375	4.811489421506072	-1.576397822579975	0.06908260508877977
676	3.38	4.769110266601831	-1.6999682295706113	0.08114355887070411
677	3.3850000000000002	4.7253166360544	-1.8199329764686314	0.031219604475612138
678	3.39	4.63276165925678	-1.96504706359555	0.01882371623171175
679	3.395	4.604696009521944	-2.1067367045356824	0.05855474553330215
680	3.4	4.527318436496465	-2.1996772613307987	0.059099523357411886
681	3.4050000000000002	4.491793677517187	-2.3329541250388623	0.1171552720734371
682	3.41	4.368040153469842	-2.4330582451798084	0.05864945332715043
683	3.415	4.299525761305439	-2.5411392006246114	0.023574838571874902
684	3.42	4.276343381206503	-2.626410036322583	0.011736363772228843
685	3.4250000000000003	4.154106488727368	-2.7642533693423355	0.04681353384308672
686	3.43	4.029943283353598	-2.8611876773070595	0.010965921700005536
687	3.435	3.9521804954843036	-2.8798081989827216	0.07390935985514198
688	3.44	3.8461689991804864	-2.9769869756201284	0.015970119368376175
689	3.4450000000000003	3.7548959028736038	-3.083037796291185	0.12244316699570564
690	3.45	3.6572719019845494	-3.158097861885134	0.07862357781346832
691	3.455	3.5249301012508294	-3.3155705768229162	0.04630974912040819
692	3.46	3.4608256858717357	-3.357762629045554	0.06275364069600955
693	3.465	3.323413382073734	-3.448135232326013	0.02587880227791036
694	3.47	3.2108623510270746	-3.545267039707582	0.09864483190175109
695	3.475	3.1379052723928784	-3.6401209834732855	0.015234304712204182
696	3.48	3.0710509221965405	-3.6745572962684485	0.06250823915123749
697	3.485	2.874841791217303	-3.7963725157386516	0.040918546492052774
698	3.49	2.7794536128569907	-3.8503130764090034	0.03217816224716245
699	3.495	2.7093569950677434	-3.9614069505707246	0.05934627995669255
700	3.5	2.5107700005014153	-3.9906108417237585	0.10440311209220368
701	3.505	2.3948011777016256	-4.024632129746934	0.04611406316602963
702	3.5100000000000002	2.3126566501500943	-4.139219641887013	0.05432856320979144
703	3.515	2.208015356593192	-4.191615008547024	0.1215831177228503
704	3.52	2.014116000147892	-4.270450385289534	0.03462729330779225
705	3.525	1.951340697582917	-4.295650848922401	0.020913056577701802
706	3.5300000000000002	1.7806277657973126	-4.332585015690003	0.0416808392153976
707	3.535	1.6368489257658174	-4.428636141240544	0.02194767492454093
708	3.54	1.4350101955569126	-4.4791632174949525	0.057475643342291854
709	3.545	1.3762585526587359	-4.500085504875076	0.0755862889815456
710	3.5500000000000003	1.2054260858341272	-4.573459918361857	0.04960742051419144
711	3.555	1.1209970836827865	-4.64039880145731	0.036882822105718804
712	3.56	0.9011088293799628	-4.6598354425573145	0.09432002494555335
713	3.565	0.7933262360620352	-4.713579137002636	0.04481529579512579
714	3.5700000000000003	0.6429347177561123	-4.736620189083306	0.03491024778107907
715	3.575	0.5083009884841393	-4.775729013498217	0.06427833859054184
716	3.58	0.3963905478788291	-4.780657852016341	-0.028421703946107317
717	3.585	0.24513424585908677	-4.7721793760803415	0.03080775362472328
718	3.59	0.10943491955566029	-4.850820259514858	0.098212861335022
719	3.595	-0.05083157339802201	-4.823310965383142	0.0413474427826605
720	3.6	-0.1669930964808042	-4.846825725277356	0.07496483827854289
721	3.605	-0.35653076543007195	-4.813331663950272	0.004559647126138572
722	3.61	-0.46276934019524163	-4.842923535681512	0.10328011621028985
723	3.615	-0.5747782392807649	-4.852818808892992	0.09097817184962678
724	3.62	-0.7674237860543776	-4.8267666832943465	0.014281993068407266
725	3.625	-0.9472461858031547	-4.778589925560393	0.06492905958066111
726	3.63	-1.091242650420834	-4.8280907271105615	0.05980343528486217
727	3.6350000000000002	-1.1653489396383518	-4.828918918593477	0.03008298930386098
728	3.64	-1.3183840716263007	-4.762595331210258	0.07081040551440236
729	3.645	-1.5413222452495965	-4.748154566742898	0.07276936393362461
730	3.65	-1.6689159724113307	-4.653351078744137	0.01900399059212779
731	3.6550000000000002	-1.7835629087448024	-4.637864094292707	0.07144841795373659
732	3.66	-1.914788652026906	-4.629350445904078	0.028545146830159105
733	3.665	-2.089761524179094	-4.586545795219573	0.03410071628158766
734	3.67	-2.1776860114103225	-4.440047880935302	0.12985070544897395
735	3.6750000000000003	-2.2939081508855144	-4.506358210431962	0.08481327812583375
736	3.68	-2.42086366479976	-4.317349990624194	0.013282209246362794
737	3.685	-2.5663446934284626	-4.260407132264837	0.0698850829511033
738	3.69	-2.675700555177784	-4.252329314133445	0.028405389947135495
739	3.6950000000000003	-2.7506248249650422	-4.186291722093534	0.06801727522498963
740	3.7	-2.886574088327022	-4.045691356971405	0.06319252815857913
741	3.705	-2.9885778234337272	-3.9448218060877083	0.027048104652292012
742	3.71	-3.144250605277207	-3.8597184740152453	0.0935876316757247
743	3.715	-3.251753829093787	-3.7675833507064884	0.0012531572731660084
744	3.72	-3.3812084110509724	-3.6389333610785464	0.037920418279703993
745	3.725	-3.4603590779345987	-3.5580515544279505	0.006328538738513488
746	3.73	-3.57943599286944	-3.371959033279034	0.04193557282356419
747	3.735	-3.683601339519923	-3.2596538162428135	0.07735984024798055
748	3.74	-3.7053035841373654	-3.1657448156073267	0.00012625961280773174
749	3.745	-3.853222081331822	-3.081904206280948	0.046412949272186
750	3.75	-3.9466906744327632	-2.931035904120875	5.3229059684321844e-05
751	3.755	-3.9915929527758673	-2.7126196706176557	0.004706787546672524
752	3.7600000000000002	-4.076333419154878	-2.6098334959222744	0.05626285747793917
753	3.765	-4.213186893436224	-2.5137947253788164	0.039898914113330484
754	3.77	-4.23322071902199	-2.4921223395625245	0.037845247325117716
755	3.775	-4.320874326646833	-2.2669545336530788	-0.032132348031603634
756	3.7800000000000002	-4.363765660506955	-2.092942965946031	0.08976889077412986
757	3.785	-4.419330904713316	-2.0155044493465546	0.08207005634034235
758	3.79	-4.498812185905317	-1.8127334672018107	0.0913111496347582
759	3.795	-4.486641090476148	-1.6444161055158188	0.05569144372800723
760	3.8000000000000003	-4.550741671223321	-1.5598291651270688	0.06731229854363133
761	3.805	-4.583524974072297	-1.35731843766649	0.06345827410393401
762	3.81	-4.6085431421247485	-1.194068891932507	0.06737094783171939
763	3.815	-4.653128715171559	-0.9890461134573222	0.022733139962632112
764	3.8200000000000003	-4.650395133870222	-0.8846544915573094	0.04596262348406175
765	3.825	-4.68165823982393	-0.7005864608017333	0.0351992856947564
766	3.83	-4.7098186227976635	-0.5518337021189634	0.04528962544925086
767	3.835	-4.708182070319619	-0.42034160606525417	0.054711295138113326
768	3.84	-4.70955306766832	-0.3031472770781437	0.014265311241770197
769	3.845	-4.795641163839376	-0.12716085534756993	0.004062228559350643
770	3.85	-4.775720746387767	0.0034326435413653683	0.03778678288837293
771	3.855	-4.71036880697273	0.2725935202565762	0.0272119273416777
772	3.86	-4.71208969161254	0.36500152098332195	0.02924332890744665
773	3.865	-4.6374817190652395	0.49368800056670525	0.08688000401115856
774	3.87	-4.70423650272057	0.6959256207301567	0.018363690348092352
775	3.875	-4.581080526225614	0.8511290621172795	0.05656101136076956
776	3.88	-4.576300027456316	0.950014107956374	0.10323956904069229
777	3.8850000000000002	-4.548503649662737	1.075967039638295	0.02466783482893437
778	3.89	-4.525115359371105	1.2429199727106468	-0.007746024604147174
779	3.895	-4.44618099884886	1.3824888942862108	0.010905446074582329
780	3.9	-4.47805609969677	1.556791801747846	0.004336968478700437
781	3.9050000000000002	-4.362732874338611	1.6679195230968864	-0.0032418917203174413
782	3.91	-4.275784568762725	1.7661802070064425	0.002561785608058094
783	3.915	-4.26772541454173	1.9518428061237092	0.06420903992618752
784	3.92	-4.243441365707845	1.9778231281430902	0.04496361870307103
785	3.9250000000000003	-4.124357750251109	2.2193410256376525	0.03231842315229073
786	3.93	-4.079905705086012	2.290223398537448	0.008889432166173727
787	3.935	-3.9772773767721312	2.3918452475795338	0.026684173441601206
788	3.94	-3.887661494626505	2.536109623014727	0.08274080186911933
789	3.9450000000000003	-3.7933237564215645	2.6392643377378264	0.05857438711881995
790	3.95	-3.7010928599274013	2.7162736853211977	-0.0026647533099754817
791	3.955	-3.667395695506362	2.846245768366579	0.09136552548071923
792	3.96	-3.5754264431348823	2.960213397966496	0.047757328076414314
793	3.9650000000000003	-3.473417721003383	3.0375209897876263	0.04345591743273553
794	3.97	-3.4132333621481563	3.1022654234551204	0.03822803354861863
795	3.975	-3.2658088616769545	3.2043301111097673	0.051888006071896656
796	3.98	-3.1758693129021855	3.2236708739979707	0.017202262822246038
797	3.985	-3.1021560463875906	3.433409127626181	0.0695514247599736
798	3.99	-2.9315660815007436	3.484020065875685	0.030868801950088516
799	3.995	-2.7988237830535665	3.5450632573820218	0.03004209152310885
800	4.0	-2.716492319574205	3.5740434843832953	0.0337816765088658
801	4.005	-2.6648772595509134	3.693348497738783	0.07990714518153583
802	4.01	-2.5079663152993463	3.7616369796341713	0.06706832775732952
803	4.015	-2.4112038598687473	3.749588450627543	0.11803100404553324
804	4.0200000000000005	-2.2645031102999202	3.7939700386924287	0.061595637458231135
805	4.025	-2.19653061187162	3.8572610338778497	0.0617524194460232
806	4.03	-2.0752816510405334	3.97120906057815	-0.00016109366422259463
807	4.035	-1.91832755161961	3.9549361699903938	0.02607342028059819
808	4.04	-1.797538998928763	3.942644377971625	0.057628245274808684
809	4.045	-1.6789478722994768	3.9887575292471076	0.032749836160751604
810	4.05	-1.5894575834570852	4.031390970797822	0.018398357202496503
811	4.055	-1.4323384258370009	4.100994193775543	0.0016533586755022173
812	4.0600000000000005	-1.2856144899292448	4.100968419444824	0.03740216899101142
813	4.065	-1.1994162099307393	4.141676817229068	-0.02741790083373872
814	4.07	-0.964147630518531	4.168464001401454	0.038449396459964376
815	4.075	-0.916157033921205	4.1944956908215305	0.01506565253556046
816	4.08	-0.8617140190332134	4.144963383755898	0.062328505774622636
817	4.085	-0.7046406504345057	4.151321583655153	0.05238777574946077
818	4.09	-0.5169657225207454	4.205310507176024	0.10764110617792111
819	4.095	-0.4273506389230553	4.244134657419442	0.02403695918398032
820	4.1	-0.30828534418400455	4.162694179431779	0.018880669973490395
821	4.105	-0.21179776961608238	4.189785824069229	0.044543838331075135
822	4.11	0.007337027886368322	4.245556768756767	0.034949270053081544
823	4.115	0.10499220453177244	4.183082166209378	0.025394145437191852
824	4.12	0.24832881893387088	4.182403704008427	0.04423155060431541
825	4.125	0.27417404258214007	4.174748181565573	0.004719748305936775
826	4.13	0.5334664148421736	4.160525637816976	0.0031534719980521944
827	4.135	0.5946197774924039	4.058720382824445	0.07741367130809843
828	4.14	0.7201793189478681	4.076109681992336	0.0321798145889803
829	4.1450000000000005	0.8613932275805307	4.088737016335109	0.05259614402069478
830	4.15	0.9881110671063221	4.0385972147672335	0.021055158974860808
831	4.155	1.0433526284219468	3.9941095530045145	0.03648250550534166
832	4.16	1.224001454651626	3.964962750659602	0.04906518256297393
833	4.165	1.3388881451391124	3.9314201876306996	0.04769435444750693
834	4.17	1.3597257211601577	3.9265844076137597	0.016572227878541724
835	4.175	1.626598761514309	3.8359697369251893	0.018327998079368038
836	4.18	1.6585737804402068	3.76528212328728	0.038217682870980464
